"ID","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default"
4128,50000,"1","3","1",32,0,0,0,0,0,-2,46759,48011,49034,49312,0,0,873589,1684288,896060,0,0,0,"Y"
4130,170000,"2","1","1",52,-1,-1,2,-1,-1,-1,2956,5462,430,7521,6402,1533,873589,1684288,896060,621037,426531,528665,"N"
4131,50000,"1","2","1",51,0,0,0,0,0,0,42502,43733,42315,6570,6687,7067,873589,1684288,896060,621037,426531,528665,"Y"
4132,230000,"2","5","1",29,0,0,0,0,0,0,123463,127904,129866,133311,139849,65676,873589,1684288,896060,621037,426531,528665,"N"
4133,390000,"2","1","2",26,-2,-1,-1,0,0,0,5032,1220,199422,200641,210857,213125,873589,1684288,896060,621037,426531,528665,"N"
4134,2e+05,"2","2","1",39,0,0,2,0,0,0,152001,159015,149837,131827,134547,137286,873589,1684288,896060,621037,426531,528665,"Y"
4135,5e+05,"2","2","1",27,0,0,0,0,0,0,174756,178592,182316,185570,183566,187181,873589,1684288,896060,621037,426531,528665,"N"
4136,30000,"2","1","2",25,3,2,0,0,0,0,14214,12927,11035,5615,5295,4136,0,1684288,0,0,0,528665,"Y"
4137,450000,"2","1","2",33,-1,-1,-1,-1,-1,-1,30644,3709,6711,2475,4208,4395,873589,1684288,896060,621037,426531,528665,"N"
4139,50000,"2","1","2",26,0,0,0,0,0,0,48153,47679,47515,48504,45785,46767,873589,1684288,896060,621037,426531,528665,"N"
4140,220000,"1","1","2",48,0,0,0,2,0,0,115295,117936,130347,126752,129561,133554,873589,1684288,0,621037,426531,528665,"N"
4141,30000,"2","2","2",33,0,0,0,0,0,0,29957,28026,29739,27686,26934,28134,873589,1684288,896060,621037,426531,528665,"N"
4142,50000,"2","3","1",42,3,2,2,0,0,0,34573,30593,29618,29576,28312,28799,873589,1684288,896060,621037,426531,528665,"N"
4143,50000,"1","2","1",31,0,0,0,0,0,0,48462,48851,49395,49096,50011,50512,873589,1684288,896060,621037,426531,528665,"N"
4144,30000,"2","2","2",24,2,0,0,0,0,-2,28538,28514,28082,27300,0,0,873589,1684288,0,0,0,0,"Y"
4145,2e+05,"2","1","2",42,-1,-1,2,-1,-1,-1,663,1314,646,1297,1314,1713,873589,0,896060,621037,426531,528665,"Y"
4146,50000,"2","2","1",46,1,2,2,2,2,2,43281,42322,45290,45879,45016,47686,0,1684288,896060,0,426531,0,"Y"
4147,80000,"2","2","2",26,0,0,0,0,0,0,47829,45272,46891,48501,52193,56101,873589,1684288,896060,621037,426531,528665,"Y"
4148,20000,"1","3","1",26,3,2,3,2,0,0,10155,11947,11469,10991,11657,12462,873589,0,0,621037,426531,0,"Y"
4149,70000,"2","2","1",44,0,0,0,0,0,0,68715,69563,71307,70752,50825,50633,873589,1684288,896060,621037,426531,528665,"N"
4150,130000,"1","3","1",44,0,0,-2,-2,-2,-2,15748,0,0,0,0,0,0,0,0,0,0,0,"N"
4151,2e+05,"1","3","1",34,0,0,0,0,0,0,192902,199322,186842,140693,129784,121615,873589,1684288,896060,621037,426531,528665,"N"
4153,170000,"2","1","2",27,0,0,0,-1,0,0,61821,17891,14051,124267,122998,116227,873589,1684288,896060,621037,426531,528665,"N"
4154,280000,"2","1","2",30,-1,-1,-1,-1,-1,-1,8529,13212,10116,29117,20637,1649,873589,1684288,896060,621037,426531,528665,"N"
4155,10000,"2","2","2",34,0,0,0,0,0,-2,8014,9160,9160,8270,0,0,873589,1684288,896060,0,0,0,"N"
4156,2e+05,"1","1","1",35,1,2,0,0,0,0,204468,198910,202501,168053,169830,172008,0,1684288,896060,621037,426531,528665,"N"
4157,70000,"1","2","2",27,0,0,0,0,0,0,63296,65772,65330,84150,47673,49274,873589,1684288,896060,621037,426531,528665,"N"
4158,230000,"2","1","2",45,0,0,0,0,0,0,204649,205841,205321,194292,212282,206108,873589,1684288,896060,621037,426531,528665,"N"
4159,150000,"2","1","2",40,-1,-1,-1,-2,-1,-1,833,2439,0,0,1039,0,873589,0,0,621037,0,0,"N"
4160,320000,"2","1","1",29,0,0,0,0,-1,-1,95337,98799,98005,28003,1724,-201,873589,1684288,896060,621037,0,528665,"N"
4161,50000,"1","1","2",25,4,4,4,4,3,2,35923,37054,38165,37277,36412,35676,873589,1684288,0,0,0,528665,"N"
4162,2e+05,"2","2","1",44,1,2,2,2,0,0,2673,2477,6399,6202,5257,7008,0,1684288,896060,621037,426531,528665,"Y"
4163,2e+05,"1","2","1",39,-1,-1,-1,-1,-1,-1,340,337,334,330,337,340,873589,1684288,896060,621037,426531,528665,"Y"
4165,380000,"1","1","2",42,0,0,0,2,-1,0,1908,4887,6818,2847,1314,1604,873589,1684288,0,621037,426531,528665,"N"
4166,50000,"1","2","1",51,0,0,0,2,2,6,11615,16089,25769,25067,34423,33280,873589,1684288,0,621037,0,528665,"Y"
4167,5e+05,"2","2","1",51,-2,-2,-2,-2,-2,-2,8907,1516,18718,45467,1514,623,873589,1684288,896060,621037,426531,528665,"N"
4168,150000,"1","3","1",34,0,0,0,0,0,0,38819,39885,40590,41547,42426,43116,873589,1684288,896060,621037,426531,528665,"N"
4169,90000,"1","2","2",33,0,0,0,0,0,0,56307,58399,60424,61720,63034,64290,873589,1684288,896060,621037,426531,528665,"Y"
4170,60000,"1","2","3",46,0,0,2,2,2,2,24752,27065,28340,27630,29278,28317,873589,1684288,0,621037,0,528665,"Y"
4172,220000,"2","1","2",40,-1,-1,-1,-1,-1,-1,13661,12313,23025,7217,3943,2139,873589,1684288,896060,621037,426531,528665,"N"
4174,2e+05,"1","2","1",48,0,0,-2,-2,-2,-2,205192,0,0,0,0,0,0,0,0,0,0,0,"N"
4175,140000,"2","1","2",34,0,0,2,0,0,0,30956,33620,33330,32638,29631,24337,873589,1684288,896060,621037,426531,528665,"Y"
4177,260000,"1","1","2",34,0,0,0,0,0,0,87279,96857,115374,146562,159831,145727,873589,1684288,896060,621037,426531,528665,"N"
4179,280000,"1","1","2",31,-1,-1,-1,-1,-1,-1,12753,17249,14502,16188,8972,8769,873589,1684288,896060,621037,426531,528665,"N"
4180,310000,"2","3","1",40,0,0,0,0,0,0,69602,71477,71510,72352,51007,51186,873589,1684288,896060,621037,426531,528665,"N"
4181,80000,"2","3","1",50,0,0,0,0,0,0,6630,9497,11952,14470,20322,23509,873589,1684288,896060,621037,426531,528665,"N"
4182,150000,"2","1","2",33,0,-1,-1,-1,-1,-1,74015,201,1365,1067,1031,1110,873589,1684288,896060,621037,426531,528665,"N"
4184,480000,"2","2","1",45,-1,-1,-1,-1,-1,-1,1250,22338,6103,5960,577,1335,873589,1684288,896060,621037,426531,528665,"Y"
4185,350000,"2","2","1",34,1,2,0,0,0,0,23626,22631,23318,23818,23946,25053,0,1684288,896060,621037,426531,528665,"N"
4186,230000,"1","1","2",30,1,-2,-2,-2,-1,-1,0,0,0,0,679,557,0,0,0,621037,426531,528665,"N"
4187,180000,"1","3","2",46,0,0,0,0,0,0,109125,71959,16768,14609,16216,25664,873589,1684288,896060,621037,426531,528665,"N"
4188,50000,"1","2","1",32,0,0,0,0,0,0,50813,50492,49643,21095,20294,19511,873589,1684288,896060,621037,426531,528665,"Y"
4189,310000,"2","2","1",43,1,2,2,2,2,2,266673,270470,264550,280320,285861,272103,873589,0,896060,621037,0,528665,"Y"
4190,10000,"1","1","1",41,0,0,3,2,2,2,6870,9757,9453,9166,10062,8570,873589,0,0,621037,0,528665,"N"
4191,280000,"1","1","2",25,0,0,0,0,0,0,9933,7449,7758,9017,6963,8828,873589,1684288,896060,621037,426531,528665,"N"
4193,50000,"2","2","2",51,2,0,0,2,2,2,10720,11730,13212,12688,13711,13354,873589,1684288,0,621037,0,528665,"Y"
4195,290000,"1","1","1",43,0,0,0,0,0,0,294493,295328,290968,237271,241796,236935,873589,1684288,896060,621037,426531,528665,"N"
4197,1e+05,"2","2","2",26,1,2,0,0,0,0,48024,46578,46781,48314,49154,49594,0,1684288,896060,621037,426531,528665,"Y"
4198,160000,"2","2","2",25,-1,-1,-1,-1,-1,-1,21576,7500,10695,12433,2128,24467,873589,1684288,896060,621037,426531,528665,"N"
4199,230000,"1","2","1",46,0,0,0,0,0,0,170405,131088,108142,87557,69287,57513,873589,1684288,896060,621037,426531,528665,"N"
4201,3e+05,"2","3","1",41,1,-1,-1,-1,-2,-1,0,1006,662,1111,0,66,873589,1684288,896060,0,426531,0,"N"
4202,5e+05,"1","3","2",32,0,0,2,0,0,0,211528,183733,158778,119585,123118,132375,873589,1684288,896060,621037,426531,528665,"N"
4203,2e+05,"1","1","2",29,-1,0,0,0,0,2,1155,1242,1334,1825,2100,1031,873589,1684288,896060,621037,0,528665,"N"
4206,130000,"1","2","2",25,0,0,2,2,2,0,112591,119469,105421,49687,46846,45944,873589,0,896060,0,426531,528665,"N"
4208,80000,"2","3","1",36,-1,-1,-1,-1,-1,-1,5566,6865,1408,1638,2849,7657,873589,1684288,896060,621037,426531,528665,"N"
4209,30000,"1","3","2",23,2,2,2,2,2,2,10722,20476,20792,21177,20564,31008,873589,1684288,896060,0,426531,0,"N"
4211,80000,"2","3","1",41,0,0,0,0,0,0,54097,50992,29170,33549,19085,14298,873589,1684288,896060,621037,426531,528665,"N"
4212,90000,"2","2","2",24,0,0,0,-1,0,0,36163,36102,28347,28911,29747,24373,873589,1684288,896060,621037,426531,528665,"N"
4213,70000,"1","2","1",31,1,2,2,2,2,2,32975,32168,35129,34270,36698,35951,0,1684288,0,621037,0,528665,"N"
4216,120000,"1","2","2",30,0,0,0,0,0,0,100841,104426,106709,108429,96216,99438,873589,1684288,896060,621037,426531,528665,"N"
4217,180000,"1","2","2",24,-2,-2,-2,-2,-1,2,2333,1339,2168,669,525,365,873589,1684288,896060,621037,0,528665,"N"
4218,50000,"1","2","2",33,1,2,2,2,2,2,40179,41342,40383,42800,41985,48885,873589,0,896060,0,426531,0,"Y"
4219,150000,"2","1","1",29,-1,-1,-1,0,0,0,2578,3657,5592,5588,3681,1173,873589,1684288,0,621037,426531,528665,"N"
4221,3e+05,"2","2","2",33,0,0,0,0,0,0,351214,298673,268476,157879,161147,163924,873589,1684288,896060,621037,426531,528665,"N"
4222,150000,"2","1","1",36,-1,0,0,0,0,2,123191,134985,131024,125344,122701,112086,873589,1684288,896060,621037,426531,528665,"Y"
4223,30000,"1","1","2",38,2,0,0,0,0,0,69734,71934,62663,57443,46261,73289,873589,1684288,896060,621037,426531,528665,"N"
4224,50000,"1","2","2",52,0,0,-1,0,0,0,47612,28506,3656,12303,16689,17348,873589,1684288,896060,621037,426531,528665,"N"
4225,1e+05,"1","1","1",42,-1,2,-1,-1,-1,-1,2172,954,363,900,1034,2168,0,1684288,896060,621037,426531,0,"Y"
4226,270000,"2","2","1",35,-1,-1,-1,-1,-1,-1,191,194,197,200,0,627,873589,1684288,896060,0,426531,528665,"N"
4227,320000,"1","1","1",43,-1,-1,-1,0,0,-1,3305,86288,14900,12205,8727,4197,873589,1684288,896060,621037,426531,528665,"Y"
4229,3e+05,"2","1","2",26,0,0,0,0,0,0,10585,10471,15256,19476,23310,15463,873589,1684288,896060,621037,426531,528665,"N"
4230,30000,"2","2","1",49,0,0,0,2,0,0,2305,2164,2595,2041,1620,1352,873589,1684288,0,0,426531,0,"Y"
4231,290000,"1","3","1",41,-2,-2,-2,-2,-2,-2,-8,-20,770,-41,478,-10,0,1684288,0,621037,0,528665,"N"
4232,180000,"2","2","1",49,-2,-1,-1,-2,-2,-1,107,3157,88,31,-56,348,873589,1684288,896060,621037,426531,528665,"N"
4233,150000,"1","1","1",57,-2,-2,-2,-1,-1,0,153680,137087,86477,2129,143714,146334,873589,1684288,896060,621037,426531,528665,"N"
4235,260000,"2","1","2",33,-2,-2,-2,-1,0,0,6474,2489,478,178,199,-91,873589,1684288,896060,0,0,0,"N"
4236,150000,"1","2","1",32,0,0,0,0,0,0,143753,140181,138594,139417,142210,111482,873589,1684288,896060,621037,426531,528665,"Y"
4237,230000,"1","3","1",55,0,0,0,0,0,0,214420,214570,170037,176855,183684,188697,873589,1684288,896060,621037,426531,528665,"Y"
4238,250000,"2","1","2",29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,"N"
4240,360000,"1","3","1",44,-1,-1,-1,-1,-1,-1,2002,2,3766,16,926,870,0,1684288,0,621037,426531,528665,"Y"
4241,2e+05,"1","1","1",34,-1,-1,-1,-1,-1,-2,5910,5921,5214,4646,-58,-2144,873589,1684288,896060,0,0,0,"N"
4242,30000,"2","1","2",30,0,0,0,0,0,0,27893,29543,29264,29476,50053,0,873589,1684288,896060,621037,0,0,"N"
4244,80000,"1","3","2",66,0,0,0,0,0,0,58597,52463,16927,15142,12193,0,873589,1684288,896060,621037,0,0,"Y"
4245,260000,"2","1","2",32,-2,-2,-2,-2,-2,-2,4,6893,1535,238,6373,407,873589,1684288,896060,621037,426531,528665,"N"
4247,50000,"1","3","1",35,0,0,2,0,0,2,35228,37316,34797,8677,9561,8755,873589,1684288,896060,621037,0,528665,"N"
4248,140000,"1","1","2",26,0,0,0,0,0,-2,66547,65688,67593,26990,-4061,-4061,873589,1684288,896060,0,0,0,"N"
4249,90000,"1","3","1",42,2,2,2,3,3,3,48684,49900,52570,53610,54539,53384,873589,1684288,896060,621037,0,0,"N"
4250,20000,"1","2","1",31,0,0,0,0,0,0,35685,20201,20129,19736,19721,0,873589,1684288,0,0,0,0,"N"
4251,360000,"1","1","1",44,-1,-1,-1,-1,-1,-1,192,195,199,202,195,192,873589,1684288,896060,621037,426531,528665,"N"
4252,580000,"2","2","1",57,-1,-1,-1,-1,-1,-1,20516,2307,4984,4496,5591,14258,873589,1684288,896060,621037,426531,528665,"N"
4253,180000,"1","2","2",39,0,0,2,0,0,0,29481,32337,31509,32967,33674,34353,873589,0,896060,621037,426531,528665,"N"
4254,60000,"1","2","1",51,0,0,0,0,0,0,60583,58591,27467,29786,30379,28897,873589,1684288,896060,621037,426531,528665,"N"
4255,60000,"2","2","1",25,0,0,0,0,0,0,39845,33158,32247,30116,30476,30524,873589,1684288,896060,621037,426531,528665,"N"
4256,50000,"1","2","2",30,0,0,0,0,0,0,50978,50846,32723,32008,29562,29631,873589,1684288,896060,621037,426531,528665,"N"
4257,1e+05,"2","2","1",39,-1,-1,-1,-1,0,0,201,191,182,2767,94713,96639,873589,1684288,896060,621037,426531,528665,"N"
4258,380000,"1","1","1",46,0,0,0,0,0,-1,141088,84198,28702,14194,7563,190614,873589,1684288,896060,621037,426531,528665,"N"
4259,310000,"2","1","1",37,-1,-1,-1,-1,0,-1,364,4421,26920,7510,4269,8211,873589,1684288,896060,0,426531,528665,"N"
4260,50000,"1","2","2",37,1,2,0,0,0,0,28781,28050,29081,29827,30465,33477,0,1684288,896060,621037,426531,0,"Y"
4261,20000,"1","2","2",33,0,0,0,0,0,0,16195,17532,18703,18745,19983,24405,873589,1684288,896060,621037,426531,528665,"N"
4262,30000,"2","2","2",50,0,0,2,0,0,0,27347,29085,28306,28890,29467,29050,873589,0,896060,621037,426531,528665,"N"
4263,50000,"2","2","2",32,1,2,0,0,0,3,32819,32001,33007,33850,38148,37258,0,1684288,896060,621037,0,0,"Y"
4265,490000,"1","1","1",42,0,0,0,0,0,0,497665,498380,498641,436105,438701,436444,873589,1684288,896060,621037,426531,528665,"N"
4266,5e+05,"2","1","2",34,-1,0,0,0,0,0,218615,219036,218849,236461,225708,15278,873589,1684288,896060,621037,426531,0,"N"
4267,80000,"1","3","2",27,0,-1,-1,-2,-2,-2,13165,2090,0,0,0,0,873589,0,0,0,0,0,"Y"
4268,2e+05,"1","2","1",33,0,0,-2,-2,-2,-2,205156,0,0,0,0,0,0,0,0,0,0,0,"N"
4270,30000,"1","2","1",39,0,0,0,0,0,0,29507,30358,28786,27968,26318,29008,873589,1684288,896060,621037,426531,528665,"Y"
4271,170000,"2","1","1",36,0,0,0,0,0,0,46146,48281,50301,51463,52469,53587,873589,1684288,896060,621037,426531,528665,"N"
4272,10000,"1","2","2",21,0,0,0,0,-1,-1,6693,8397,9165,9337,4151,0,873589,1684288,896060,621037,0,0,"N"
4273,230000,"2","2","1",52,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,"N"
4274,2e+05,"1","1","1",49,-1,-1,-1,-1,0,-1,401,383,0,764,383,401,873589,0,896060,0,426531,528665,"Y"
4275,160000,"2","1","2",35,0,0,0,0,0,0,61130,53124,46569,42907,46220,40523,873589,1684288,896060,621037,426531,528665,"N"
4277,80000,"1","2","2",28,0,0,0,0,0,0,57823,50938,49971,49493,50715,50313,873589,1684288,896060,621037,426531,528665,"Y"
4278,360000,"2","1","2",29,-1,-1,-1,-2,-2,-2,1161,2513,0,0,0,0,873589,0,0,0,0,0,"Y"
4279,140000,"2","2","2",27,0,0,0,0,0,0,111860,104240,100699,93163,94714,96297,873589,1684288,896060,621037,426531,528665,"N"
4280,80000,"2","3","2",43,0,0,0,0,0,0,76626,78293,78446,49547,50601,45714,873589,1684288,896060,621037,426531,528665,"N"
4281,2e+05,"2","1","2",25,0,0,0,0,0,-1,1695,2736,3638,4626,6650,147,873589,1684288,896060,621037,426531,528665,"N"
4282,80000,"2","1","2",25,-1,-1,-1,-1,-1,-1,460,486,511,536,486,460,873589,1684288,896060,621037,426531,528665,"N"
4283,390000,"1","1","1",35,0,0,0,0,0,0,28811,43997,47527,49402,51381,50668,873589,1684288,896060,621037,426531,528665,"N"
4285,80000,"2","3","1",44,0,0,0,0,0,0,40850,42476,42610,43428,13546,13810,873589,1684288,896060,621037,426531,528665,"Y"
4286,20000,"1","2","1",31,1,2,0,0,0,0,21660,19777,19500,19889,19175,20394,0,1684288,896060,621037,426531,0,"Y"
4287,30000,"2","3","2",22,0,0,0,0,0,0,28602,26708,25617,16365,19715,20009,873589,1684288,896060,621037,426531,528665,"N"
4288,60000,"1","5","2",23,-1,-1,-1,-1,-1,-1,5354,239,-181,399,179,187,873589,0,896060,0,426531,528665,"N"
4289,1e+05,"2","2","2",25,0,0,0,0,0,0,59241,60487,61980,63253,64584,66047,873589,1684288,896060,621037,426531,528665,"N"
4292,120000,"2","1","2",30,-1,-1,-1,-1,-1,-1,320,313,305,297,313,7520,873589,1684288,896060,621037,426531,528665,"N"
4293,20000,"2","3","1",56,0,0,0,0,0,0,12720,13676,12165,12413,12665,13940,873589,1684288,896060,621037,426531,528665,"Y"
4294,310000,"2","2","2",26,0,0,0,0,0,0,87720,93701,83618,81110,75493,73543,873589,1684288,896060,621037,426531,528665,"N"
4295,50000,"1","2","2",23,1,2,0,0,0,0,19229,17271,18277,18489,18714,19297,0,1684288,896060,621037,426531,528665,"Y"
4298,30000,"1","2","2",34,0,0,0,0,0,0,19075,17395,12604,9076,5879,7720,873589,1684288,0,621037,426531,0,"N"
4299,1e+05,"2","1","2",23,-1,-1,-1,0,0,0,887,0,8527,8535,1814,0,0,1684288,0,0,0,528665,"N"
4300,360000,"2","1","2",31,-1,-1,-1,-1,-1,-2,8310,21887,44463,3928,0,0,873589,1684288,896060,0,0,0,"N"
4301,20000,"1","3","1",51,-1,-1,-2,-2,-2,-2,2328,0,0,0,0,0,0,0,0,0,0,0,"Y"
4302,150000,"2","2","1",37,1,2,2,0,0,0,108763,110363,106255,30823,31415,32113,873589,0,896060,621037,426531,528665,"Y"
4303,360000,"2","1","1",31,-1,-1,2,-1,-1,-1,3697,10011,3239,4243,6129,8762,873589,0,896060,621037,426531,528665,"N"
4305,40000,"2","2","1",44,-1,-1,-1,-1,-1,-1,11823,4789,1008,4768,4129,5641,873589,1684288,896060,621037,426531,528665,"N"
4306,1e+05,"2","3","1",36,-1,-1,-1,-1,-1,-1,1496,0,202,0,89,96,0,1684288,0,621037,0,0,"N"
4308,5e+05,"2","2","1",32,0,0,0,0,0,0,37683,9708,9506,12660,14797,10684,873589,1684288,896060,621037,426531,528665,"N"
4309,50000,"1","2","2",28,-2,-2,-2,-2,-2,-2,49742,50285,26981,27524,28084,28811,873589,1684288,896060,621037,426531,528665,"N"
4310,260000,"1","1","2",34,-1,-1,-1,-1,-1,-1,347,851,353,354,351,499,873589,1684288,896060,621037,426531,528665,"N"
4311,140000,"2","2","1",49,-1,-1,-2,-2,-2,-1,2480,0,0,0,0,602,0,0,0,0,426531,528665,"N"
4313,2e+05,"2","1","2",32,-1,-1,-1,-1,0,0,3472,12136,16176,19467,19212,13969,873589,1684288,896060,621037,426531,528665,"N"
4316,20000,"2","2","2",26,0,0,0,0,0,0,6707,8644,8529,6597,3419,3765,873589,1684288,896060,621037,426531,0,"N"
4317,10000,"1","3","2",24,0,0,0,0,0,0,4087,5472,6797,8607,9904,1340,873589,1684288,896060,621037,426531,0,"N"
4318,30000,"1","2","2",34,0,0,0,0,0,-1,28030,29262,29267,19848,14807,420,873589,1684288,896060,621037,426531,528665,"N"
4319,170000,"2","3","1",40,0,0,0,0,0,0,73787,73810,53019,29064,93781,92731,873589,1684288,896060,621037,426531,528665,"N"
4320,50000,"2","3","1",45,0,0,0,-2,-1,-1,4428,4072,0,0,6570,19671,873589,0,0,621037,426531,0,"N"
4321,420000,"2","1","2",34,-1,-1,-1,-1,-1,-1,13202,6166,6661,996,1021,1498,873589,1684288,896060,621037,426531,528665,"Y"
4322,70000,"2","2","1",30,0,0,0,0,0,0,8486,9668,10726,12071,12250,14016,873589,1684288,896060,621037,426531,528665,"N"
4323,3e+05,"2","2","1",31,-1,-1,-1,0,0,0,386,411,17717,15402,9577,10786,873589,1684288,896060,621037,426531,528665,"N"
4324,5e+05,"1","2","2",31,2,2,2,0,0,0,533161,504853,413863,305894,46439,14559,873589,1684288,896060,621037,426531,528665,"N"
4325,20000,"2","2","2",49,0,0,0,3,2,2,15965,16991,19816,19208,18760,20239,873589,1684288,0,0,426531,528665,"N"
4326,280000,"2","1","2",30,0,0,0,0,0,0,161001,136262,131029,119625,115799,115116,873589,1684288,896060,621037,426531,528665,"N"
4328,180000,"1","2","1",35,-1,-1,-1,-1,-1,-1,1139,1148,1158,1168,0,1139,873589,1684288,896060,0,426531,0,"N"
4329,50000,"1","1","2",25,0,0,0,-2,-2,-2,50437,46318,0,0,0,0,873589,0,0,0,0,0,"N"
4331,30000,"1","2","2",26,1,4,3,2,2,4,24431,23802,23160,22519,26944,30903,0,0,0,621037,426531,0,"N"
4333,3e+05,"2","3","1",39,0,0,2,2,2,2,37686,40754,41234,40267,42799,41961,873589,1684288,0,621037,0,528665,"N"
4334,80000,"1","2","1",30,0,0,0,0,0,-1,110721,105306,103260,97912,38673,14763,873589,1684288,896060,621037,426531,528665,"N"
4336,120000,"1","3","1",36,-1,-1,-1,-1,-1,0,340,337,335,332,663,340,873589,1684288,896060,621037,0,528665,"N"
4337,330000,"2","2","1",39,6,6,6,5,4,3,377802,372379,365275,358172,352145,346239,0,0,0,0,0,0,"Y"
4338,140000,"2","2","3",30,0,0,0,0,0,0,107058,104616,98429,96114,96487,96548,873589,1684288,896060,621037,426531,528665,"N"
4339,150000,"2","2","1",50,3,2,0,0,-2,-1,3229,3023,3949,0,0,2324,0,1684288,0,0,426531,0,"N"
4340,330000,"1","1","1",57,-1,-1,-1,-1,-2,-1,3138,-258,3353,0,0,721,873589,1684288,0,0,426531,528665,"N"
4341,380000,"2","1","1",34,2,2,2,2,2,2,322205,331517,337695,343597,351088,358407,873589,1684288,896060,621037,426531,528665,"N"
4342,50000,"1","2","1",32,0,0,0,0,0,0,46262,46121,46918,17453,17829,18202,873589,1684288,896060,621037,426531,528665,"N"
4343,120000,"2","1","2",26,0,0,0,0,0,0,104587,105378,112050,112725,114389,115146,873589,1684288,896060,621037,426531,528665,"Y"
4344,150000,"2","2","1",37,0,0,0,0,0,0,135209,142385,121546,130745,130767,0,873589,1684288,896060,621037,426531,528665,"N"
4345,130000,"2","2","1",38,0,0,0,0,0,0,127644,128153,88440,90251,92171,85528,873589,1684288,896060,621037,426531,528665,"N"
4346,160000,"2","2","2",27,0,0,0,0,0,-2,78604,80248,39838,41149,0,0,873589,1684288,896060,0,0,0,"N"
4347,30000,"2","3","1",44,-1,-1,2,0,0,0,1084,5130,4445,4051,3668,3672,873589,0,0,0,0,0,"N"
4349,180000,"2","1","1",51,-1,-1,-1,-1,-1,-1,563,461,476,491,461,446,873589,1684288,896060,621037,426531,528665,"N"
4350,50000,"1","2","1",54,2,2,0,0,0,0,48577,47097,30220,26915,27234,27518,0,1684288,896060,621037,426531,528665,"N"
4351,170000,"2","1","2",34,-1,-1,-1,-1,-1,-1,360,366,373,380,516,510,873589,1684288,896060,621037,426531,528665,"Y"
4353,20000,"1","2","2",34,-1,-1,-1,-1,0,0,13933,8629,1948,17675,13733,13898,873589,1684288,896060,621037,426531,528665,"N"
4354,20000,"1","2","2",23,1,2,2,2,2,0,16369,18156,18379,18453,14280,18992,873589,1684288,896060,0,426531,528665,"Y"
4356,150000,"2","3","2",52,0,0,-1,-1,-1,-1,5679,3599,676,-34,2257,1602,873589,1684288,0,621037,426531,528665,"Y"
4357,170000,"2","2","1",34,0,0,0,0,0,0,166891,107484,99547,49088,48862,0,873589,1684288,896060,621037,0,528665,"N"
4358,30000,"2","2","1",43,0,0,0,0,2,2,27880,29123,29800,29899,27850,29477,873589,1684288,896060,0,426531,0,"N"
4360,1e+05,"1","2","2",25,-1,-1,-1,-1,-1,-1,490,517,0,571,517,1924,873589,0,896060,621037,426531,0,"N"
4361,5e+05,"1","1","1",53,-1,-1,-1,-1,-1,-1,107806,10987,11553,3258,9172,2454,873589,1684288,896060,621037,426531,528665,"N"
4362,180000,"1","1","2",35,-1,-1,-1,-1,-1,-1,361,369,10776,24162,369,361,873589,1684288,896060,621037,426531,528665,"N"
4364,50000,"2","2","2",27,-1,-1,-2,-2,-2,-1,1509,0,0,0,1078,4258,0,0,0,621037,426531,0,"N"
4367,90000,"1","2","1",36,4,3,2,0,0,0,62772,61455,59872,29582,25945,26598,0,0,896060,621037,426531,528665,"Y"
4369,20000,"1","1","1",24,-1,-1,-1,-1,-1,-1,663,749,372,380,363,354,873589,1684288,896060,621037,426531,528665,"Y"
4370,220000,"2","2","1",34,0,0,0,0,0,0,109812,91349,93066,91669,91734,93258,873589,1684288,896060,621037,426531,528665,"N"
4371,2e+05,"2","4","2",25,-1,-1,-2,-1,-1,-2,2015,0,357,1025,416,0,0,1684288,896060,621037,0,528665,"N"
4372,70000,"2","1","2",29,0,0,0,0,0,0,66671,66663,57430,33073,30162,21855,873589,1684288,896060,621037,426531,528665,"N"
